,geo,date,hicp_yoy,urate,hicp_yoy_lag1,hicp_yoy_lag2,hicp_yoy_lag3,urate_lag1,urate_lag2,urate_lag3
7037,LU,2021-01-01,1.1,10.800000000000002,-0.3,-0.7,-0.4,11.0,10.666666666666666,10.733333333333334
7038,LU,2021-02-01,-0.5,10.699999999999998,1.1,-0.3,-0.7,10.800000000000002,11.0,10.666666666666666
7039,LU,2021-03-01,2.5,10.4,-0.5,1.1,-0.3,10.699999999999998,10.800000000000002,11.0
7040,LU,2021-04-01,3.3,10.0,2.5,-0.5,1.1,10.4,10.699999999999998,10.800000000000002
7041,LU,2021-05-01,4.0,9.466666666666667,3.3,2.5,-0.5,10.0,10.4,10.699999999999998
7042,LU,2021-06-01,3.4,8.966666666666667,4.0,3.3,2.5,9.466666666666667,10.0,10.4
7043,LU,2021-07-01,3.3,9.0,3.4,4.0,3.3,8.966666666666667,9.466666666666667,10.0
7044,LU,2021-08-01,3.5,8.700000000000001,3.3,3.4,4.0,9.0,8.966666666666667,9.466666666666667
7045,LU,2021-09-01,4.0,8.466666666666667,3.5,3.3,3.4,8.700000000000001,9.0,8.966666666666667
7046,LU,2021-10-01,5.3,8.4,4.0,3.5,3.3,8.466666666666667,8.700000000000001,9.0
7047,LU,2021-11-01,6.3,8.433333333333332,5.3,4.0,3.5,8.4,8.466666666666667,8.700000000000001
7048,LU,2021-12-01,5.4,8.766666666666667,6.3,5.3,4.0,8.433333333333332,8.4,8.466666666666667
7049,LU,2022-01-01,4.6,8.433333333333334,5.4,6.3,5.3,8.766666666666667,8.433333333333332,8.4
7050,LU,2022-02-01,7.8,8.466666666666667,4.6,5.4,6.3,8.433333333333334,8.766666666666667,8.433333333333332
7051,LU,2022-03-01,7.9,8.433333333333334,7.8,4.6,5.4,8.466666666666667,8.433333333333334,8.766666666666667
7052,LU,2022-04-01,9.0,8.266666666666666,7.9,7.8,4.6,8.433333333333334,8.466666666666667,8.433333333333334
7053,LU,2022-05-01,9.1,8.200000000000001,9.0,7.9,7.8,8.266666666666666,8.433333333333334,8.466666666666667
7054,LU,2022-06-01,10.3,8.200000000000001,9.1,9.0,7.9,8.200000000000001,8.266666666666666,8.433333333333334
7055,LU,2022-07-01,9.3,8.233333333333334,10.3,9.1,9.0,8.200000000000001,8.200000000000001,8.266666666666666
7056,LU,2022-08-01,8.6,8.6,9.3,10.3,9.1,8.233333333333334,8.200000000000001,8.200000000000001
7057,LU,2022-09-01,8.8,8.733333333333334,8.6,9.3,10.3,8.6,8.233333333333334,8.200000000000001
7058,LU,2022-10-01,8.8,8.9,8.8,8.6,9.3,8.733333333333334,8.6,8.233333333333334
7059,LU,2022-11-01,7.3,8.733333333333334,8.8,8.8,8.6,8.9,8.733333333333334,8.6
7060,LU,2022-12-01,6.2,8.733333333333333,7.3,8.8,8.8,8.733333333333334,8.9,8.733333333333334
7061,LU,2023-01-01,5.8,8.766666666666667,6.2,7.3,8.8,8.733333333333333,8.733333333333334,8.9
7062,LU,2023-02-01,4.8,8.700000000000001,5.8,6.2,7.3,8.766666666666667,8.733333333333333,8.733333333333334
7063,LU,2023-03-01,2.9,8.733333333333333,4.8,5.8,6.2,8.700000000000001,8.766666666666667,8.733333333333333
7064,LU,2023-04-01,2.7,8.633333333333333,2.9,4.8,5.8,8.733333333333333,8.700000000000001,8.766666666666667
7065,LU,2023-05-01,2.0,8.633333333333333,2.7,2.9,4.8,8.633333333333333,8.733333333333333,8.700000000000001
7066,LU,2023-06-01,1.0,9.1,2.0,2.7,2.9,8.633333333333333,8.633333333333333,8.733333333333333
7067,LU,2023-07-01,2.0,9.066666666666668,1.0,2.0,2.7,9.1,8.633333333333333,8.633333333333333
7068,LU,2023-08-01,3.5,9.299999999999999,2.0,1.0,2.0,9.066666666666668,9.1,8.633333333333333
7069,LU,2023-09-01,3.4,9.833333333333334,3.5,2.0,1.0,9.299999999999999,9.066666666666668,9.1
7070,LU,2023-10-01,2.1,10.0,3.4,3.5,2.0,9.833333333333334,9.299999999999999,9.066666666666668
7071,LU,2023-11-01,2.1,10.4,2.1,3.4,3.5,10.0,9.833333333333334,9.299999999999999
7072,LU,2023-12-01,3.2,10.4,2.1,2.1,3.4,10.4,10.0,9.833333333333334
7073,LU,2024-01-01,3.0,10.9,3.2,2.1,2.1,10.4,10.4,10.0
7074,LU,2024-02-01,3.2,11.1,3.0,3.2,2.1,10.9,10.4,10.4
7075,LU,2024-03-01,3.2,10.933333333333332,3.2,3.0,3.2,11.1,10.9,10.4
7076,LU,2024-04-01,3.0,11.0,3.2,3.2,3.0,10.933333333333332,11.1,10.9
7077,LU,2024-05-01,3.2,11.166666666666666,3.0,3.2,3.2,11.0,10.933333333333332,11.1
7078,LU,2024-06-01,2.8,11.133333333333335,3.2,3.0,3.2,11.166666666666666,11.0,10.933333333333332
7079,LU,2024-07-01,2.7,10.933333333333332,2.8,3.2,3.0,11.133333333333335,11.166666666666666,11.0
7080,LU,2024-08-01,1.7,11.0,2.7,2.8,3.2,10.933333333333332,11.133333333333335,11.166666666666666
7081,LU,2024-09-01,0.8,10.833333333333334,1.7,2.7,2.8,11.0,10.933333333333332,11.133333333333335
7082,LU,2024-10-01,0.9,10.966666666666667,0.8,1.7,2.7,10.833333333333334,11.0,10.933333333333332
7083,LU,2024-11-01,1.1,10.799999999999999,0.9,0.8,1.7,10.966666666666667,10.833333333333334,11.0
7084,LU,2024-12-01,1.6,10.366666666666667,1.1,0.9,0.8,10.799999999999999,10.966666666666667,10.833333333333334
7085,LU,2025-01-01,2.4,10.233333333333333,1.6,1.1,0.9,10.366666666666667,10.799999999999999,10.966666666666667
7086,LU,2025-02-01,1.9,10.1,2.4,1.6,1.1,10.233333333333333,10.366666666666667,10.799999999999999
7087,LU,2025-03-01,1.5,9.933333333333332,1.9,2.4,1.6,10.1,10.233333333333333,10.366666666666667
7088,LU,2025-04-01,1.7,10.1,1.5,1.9,2.4,9.933333333333332,10.1,10.233333333333333
7089,LU,2025-05-01,2.1,10.299999999999999,1.7,1.5,1.9,10.1,9.933333333333332,10.1
7090,LU,2025-06-01,2.4,10.133333333333333,2.1,1.7,1.5,10.299999999999999,10.1,9.933333333333332
7091,LU,2025-07-01,2.6,9.933333333333332,2.4,2.1,1.7,10.133333333333333,10.299999999999999,10.1
7092,LU,2025-08-01,2.8,9.799999999999999,2.6,2.4,2.1,9.933333333333332,10.133333333333333,10.299999999999999
7093,LU,2025-09-01,3.1,10.299999999999999,2.8,2.6,2.4,9.799999999999999,9.933333333333332,10.133333333333333
7094,LU,2025-10-01,3.0,9.966666666666667,3.1,2.8,2.6,10.299999999999999,9.799999999999999,9.933333333333332
7098,LV,1998-08-01,3.7,17.400000000000002,4.5,5.1,4.7,17.599999999999998,17.766666666666666,17.766666666666666
7099,LV,1998-09-01,3.6,17.099999999999998,3.7,4.5,5.1,17.400000000000002,17.599999999999998,17.766666666666666
7100,LV,1998-10-01,2.9,16.833333333333332,3.6,3.7,4.5,17.099999999999998,17.400000000000002,17.599999999999998
7101,LV,1998-11-01,2.7,16.666666666666668,2.9,3.6,3.7,16.833333333333332,17.099999999999998,17.400000000000002
7102,LV,1998-12-01,2.7,16.599999999999998,2.7,2.9,3.6,16.666666666666668,16.833333333333332,17.099999999999998
7103,LV,1999-01-01,2.3,16.666666666666668,2.7,2.7,2.9,16.599999999999998,16.666666666666668,16.833333333333332
7104,LV,1999-02-01,2.3,16.7,2.3,2.7,2.7,16.666666666666668,16.599999999999998,16.666666666666668
7105,LV,1999-03-01,2.0,16.7,2.3,2.3,2.7,16.7,16.666666666666668,16.599999999999998
7106,LV,1999-04-01,1.2,16.599999999999998,2.0,2.3,2.3,16.7,16.7,16.666666666666668
7107,LV,1999-05-01,1.7,16.6,1.2,2.0,2.3,16.599999999999998,16.7,16.7
7108,LV,1999-06-01,1.7,16.666666666666668,1.7,1.2,2.0,16.6,16.599999999999998,16.7
7109,LV,1999-07-01,1.6,16.866666666666667,1.7,1.7,1.2,16.666666666666668,16.6,16.599999999999998
7110,LV,1999-08-01,1.8,16.966666666666665,1.6,1.7,1.7,16.866666666666667,16.666666666666668,16.6
7111,LV,1999-09-01,2.1,17.1,1.8,1.6,1.7,16.966666666666665,16.866666666666667,16.666666666666668
7112,LV,1999-10-01,2.6,17.099999999999998,2.1,1.8,1.6,17.1,16.966666666666665,16.866666666666667
7113,LV,1999-11-01,3.0,17.099999999999998,2.6,2.1,1.8,17.099999999999998,17.1,16.966666666666665
7114,LV,1999-12-01,3.0,17.0,3.0,2.6,2.1,17.099999999999998,17.099999999999998,17.1
7115,LV,2000-01-01,3.1,16.866666666666667,3.0,3.0,2.6,17.0,17.099999999999998,17.099999999999998
7116,LV,2000-02-01,3.4,16.7,3.1,3.0,3.0,16.866666666666667,17.0,17.099999999999998
7117,LV,2000-03-01,3.2,16.599999999999998,3.4,3.1,3.0,16.7,16.866666666666667,17.0
7118,LV,2000-04-01,3.7,16.5,3.2,3.4,3.1,16.599999999999998,16.7,16.866666666666667
7119,LV,2000-05-01,3.0,16.533333333333335,3.7,3.2,3.4,16.5,16.599999999999998,16.7
7120,LV,2000-06-01,2.4,16.566666666666666,3.0,3.7,3.2,16.533333333333335,16.5,16.599999999999998
7121,LV,2000-07-01,2.8,16.599999999999998,2.4,3.0,3.7,16.566666666666666,16.533333333333335,16.5
7122,LV,2000-08-01,2.5,16.733333333333334,2.8,2.4,3.0,16.599999999999998,16.566666666666666,16.533333333333335
7123,LV,2000-09-01,2.2,16.866666666666667,2.5,2.8,2.4,16.733333333333334,16.599999999999998,16.566666666666666
7124,LV,2000-10-01,2.0,17.099999999999998,2.2,2.5,2.8,16.866666666666667,16.733333333333334,16.599999999999998
7125,LV,2000-11-01,1.6,17.066666666666666,2.0,2.2,2.5,17.099999999999998,16.866666666666667,16.733333333333334
7126,LV,2000-12-01,1.7,16.900000000000002,1.6,2.0,2.2,17.066666666666666,17.099999999999998,16.866666666666667
7127,LV,2001-01-01,1.3,16.599999999999998,1.7,1.6,2.0,16.900000000000002,17.066666666666666,17.099999999999998
7128,LV,2001-02-01,0.7,16.266666666666666,1.3,1.7,1.6,16.599999999999998,16.900000000000002,17.066666666666666
7129,LV,2001-03-01,1.4,16.033333333333335,0.7,1.3,1.7,16.266666666666666,16.599999999999998,16.900000000000002
7130,LV,2001-04-01,1.4,15.799999999999999,1.4,0.7,1.3,16.033333333333335,16.266666666666666,16.599999999999998
7131,LV,2001-05-01,2.7,15.766666666666666,1.4,1.4,0.7,15.799999999999999,16.033333333333335,16.266666666666666
7132,LV,2001-06-01,3.2,15.666666666666666,2.7,1.4,1.4,15.766666666666666,15.799999999999999,16.033333333333335
7133,LV,2001-07-01,3.2,15.700000000000001,3.2,2.7,1.4,15.666666666666666,15.766666666666666,15.799999999999999
7134,LV,2001-08-01,3.1,15.700000000000001,3.2,3.2,2.7,15.700000000000001,15.666666666666666,15.766666666666666
7135,LV,2001-09-01,3.7,15.799999999999999,3.1,3.2,3.2,15.700000000000001,15.700000000000001,15.666666666666666
7136,LV,2001-10-01,3.3,17.666666666666668,3.7,3.1,3.2,15.799999999999999,15.700000000000001,15.700000000000001
7137,LV,2001-11-01,3.1,16.900000000000002,3.3,3.7,3.1,17.666666666666668,15.799999999999999,15.700000000000001
7138,LV,2001-12-01,3.2,15.766666666666666,3.1,3.3,3.7,16.900000000000002,17.666666666666668,15.799999999999999
7139,LV,2002-01-01,3.5,14.533333333333333,3.2,3.1,3.3,15.766666666666666,16.900000000000002,17.666666666666668
7140,LV,2002-02-01,3.3,14.133333333333333,3.5,3.2,3.1,14.533333333333333,15.766666666666666,16.900000000000002
7141,LV,2002-03-01,3.2,14.633333333333335,3.3,3.5,3.2,14.133333333333333,14.533333333333333,15.766666666666666
7142,LV,2002-04-01,2.9,16.033333333333335,3.2,3.3,3.5,14.633333333333335,14.133333333333333,14.533333333333333
7143,LV,2002-05-01,2.1,16.366666666666664,2.9,3.2,3.3,16.033333333333335,14.633333333333335,14.133333333333333
7144,LV,2002-06-01,1.0,15.666666666666666,2.1,2.9,3.2,16.366666666666664,16.033333333333335,14.633333333333335
7145,LV,2002-07-01,1.0,14.066666666666665,1.0,2.1,2.9,15.666666666666666,16.366666666666664,16.033333333333335
7146,LV,2002-08-01,0.9,13.6,1.0,1.0,2.1,14.066666666666665,15.666666666666666,16.366666666666664
7147,LV,2002-09-01,1.1,13.600000000000001,0.9,1.0,1.0,13.6,14.066666666666665,15.666666666666666
7148,LV,2002-10-01,1.7,14.433333333333332,1.1,0.9,1.0,13.600000000000001,13.6,14.066666666666665
7149,LV,2002-11-01,1.6,15.066666666666668,1.7,1.1,0.9,14.433333333333332,13.600000000000001,13.6
7150,LV,2002-12-01,1.5,15.0,1.6,1.7,1.1,15.066666666666668,14.433333333333332,13.600000000000001
7151,LV,2003-01-01,1.5,14.433333333333332,1.5,1.6,1.7,15.0,15.066666666666668,14.433333333333332
7152,LV,2003-02-01,2.1,14.033333333333333,1.5,1.5,1.6,14.433333333333332,15.0,15.066666666666668
7153,LV,2003-03-01,2.2,13.633333333333333,2.1,1.5,1.5,14.033333333333333,14.433333333333332,15.0
7154,LV,2003-04-01,2.5,13.166666666666666,2.2,2.1,1.5,13.633333333333333,14.033333333333333,14.433333333333332
7155,LV,2003-05-01,2.5,13.299999999999999,2.5,2.2,2.1,13.166666666666666,13.633333333333333,14.033333333333333
7156,LV,2003-06-01,3.7,13.833333333333334,2.5,2.5,2.2,13.299999999999999,13.166666666666666,13.633333333333333
7157,LV,2003-07-01,3.8,14.733333333333334,3.7,2.5,2.5,13.833333333333334,13.299999999999999,13.166666666666666
7158,LV,2003-08-01,3.4,15.1,3.8,3.7,2.5,14.733333333333334,13.833333333333334,13.299999999999999
7159,LV,2003-09-01,3.1,14.766666666666666,3.4,3.8,3.7,15.1,14.733333333333334,13.833333333333334
7160,LV,2003-10-01,3.3,13.633333333333333,3.1,3.4,3.8,14.766666666666666,15.1,14.733333333333334
7161,LV,2003-11-01,3.6,13.166666666666666,3.3,3.1,3.4,13.633333333333333,14.766666666666666,15.1
7162,LV,2003-12-01,3.6,13.366666666666667,3.6,3.3,3.1,13.166666666666666,13.633333333333333,14.766666666666666
7163,LV,2004-01-01,3.9,14.266666666666666,3.6,3.6,3.3,13.366666666666667,13.166666666666666,13.633333333333333
7164,LV,2004-02-01,4.3,14.633333333333333,3.9,3.6,3.6,14.266666666666666,13.366666666666667,13.166666666666666
7165,LV,2004-03-01,4.8,14.4,4.3,3.9,3.6,14.633333333333333,14.266666666666666,13.366666666666667
7166,LV,2004-04-01,5.1,13.833333333333334,4.8,4.3,3.9,14.4,14.633333333333333,14.266666666666666
7167,LV,2004-05-01,6.2,13.5,5.1,4.8,4.3,13.833333333333334,14.4,14.633333333333333
7168,LV,2004-06-01,6.1,13.300000000000002,6.2,5.1,4.8,13.5,13.833333333333334,14.4
7169,LV,2004-07-01,6.6,13.533333333333333,6.1,6.2,5.1,13.300000000000002,13.5,13.833333333333334
7170,LV,2004-08-01,7.7,13.966666666666667,6.6,6.1,6.2,13.533333333333333,13.300000000000002,13.5
7171,LV,2004-09-01,7.7,14.4,7.7,6.6,6.1,13.966666666666667,13.533333333333333,13.300000000000002
7172,LV,2004-10-01,7.2,14.666666666666666,7.7,7.7,6.6,14.4,13.966666666666667,13.533333333333333
7173,LV,2004-11-01,7.2,14.666666666666666,7.2,7.7,7.7,14.666666666666666,14.4,13.966666666666667
7174,LV,2004-12-01,7.3,14.1,7.2,7.2,7.7,14.666666666666666,14.666666666666666,14.4
7175,LV,2005-01-01,6.7,13.266666666666666,7.3,7.2,7.2,14.1,14.666666666666666,14.666666666666666
7176,LV,2005-02-01,7.0,12.766666666666666,6.7,7.3,7.2,13.266666666666666,14.1,14.666666666666666
7177,LV,2005-03-01,6.5,12.633333333333333,7.0,6.7,7.3,12.766666666666666,13.266666666666666,14.1
7178,LV,2005-04-01,7.1,12.766666666666666,6.5,7.0,6.7,12.633333333333333,12.766666666666666,13.266666666666666
7179,LV,2005-05-01,6.5,12.533333333333333,7.1,6.5,7.0,12.766666666666666,12.633333333333333,12.766666666666666
7180,LV,2005-06-01,6.5,11.9,6.5,7.1,6.5,12.533333333333333,12.766666666666666,12.633333333333333
7181,LV,2005-07-01,6.3,10.766666666666666,6.5,6.5,7.1,11.9,12.533333333333333,12.766666666666666
7182,LV,2005-08-01,6.3,10.0,6.3,6.5,6.5,10.766666666666666,11.9,12.533333333333333
7183,LV,2005-09-01,7.4,9.933333333333334,6.3,6.3,6.5,10.0,10.766666666666666,11.9
7184,LV,2005-10-01,7.7,10.133333333333333,7.4,6.3,6.3,9.933333333333334,10.0,10.766666666666666
7185,LV,2005-11-01,7.5,10.200000000000001,7.7,7.4,6.3,10.133333333333333,9.933333333333334,10.0
7186,LV,2005-12-01,7.1,10.133333333333333,7.5,7.7,7.4,10.200000000000001,10.133333333333333,9.933333333333334
7187,LV,2006-01-01,7.5,9.966666666666667,7.1,7.5,7.7,10.133333333333333,10.200000000000001,10.133333333333333
7188,LV,2006-02-01,7.0,10.033333333333333,7.5,7.1,7.5,9.966666666666667,10.133333333333333,10.200000000000001
7189,LV,2006-03-01,6.6,10.200000000000001,7.0,7.5,7.1,10.033333333333333,9.966666666666667,10.133333333333333
7190,LV,2006-04-01,6.1,10.466666666666667,6.6,7.0,7.5,10.200000000000001,10.033333333333333,9.966666666666667
7191,LV,2006-05-01,7.1,10.133333333333333,6.1,6.6,7.0,10.466666666666667,10.200000000000001,10.033333333333333
7192,LV,2006-06-01,6.3,9.166666666666666,7.1,6.1,6.6,10.133333333333333,10.466666666666667,10.200000000000001
7193,LV,2006-07-01,7.0,7.8,6.3,7.1,6.1,9.166666666666666,10.133333333333333,10.466666666666667
7194,LV,2006-08-01,6.8,7.066666666666666,7.0,6.3,7.1,7.8,9.166666666666666,10.133333333333333
7195,LV,2006-09-01,5.9,7.066666666666666,6.8,7.0,6.3,7.066666666666666,7.8,9.166666666666666
7196,LV,2006-10-01,5.6,7.766666666666667,5.9,6.8,7.0,7.066666666666666,7.066666666666666,7.8
7197,LV,2006-11-01,6.3,8.233333333333333,5.6,5.9,6.8,7.766666666666667,7.066666666666666,7.066666666666666
7198,LV,2006-12-01,6.7,8.566666666666668,6.3,5.6,5.9,8.233333333333333,7.766666666666667,7.066666666666666
7199,LV,2007-01-01,7.1,8.6,6.7,6.3,5.6,8.566666666666668,8.233333333333333,7.766666666666667
7200,LV,2007-02-01,7.2,8.4,7.1,6.7,6.3,8.6,8.566666666666668,8.233333333333333
7201,LV,2007-03-01,8.5,8.0,7.2,7.1,6.7,8.4,8.6,8.566666666666668
7202,LV,2007-04-01,8.8,7.5,8.5,7.2,7.1,8.0,8.4,8.6
7203,LV,2007-05-01,7.8,7.366666666666667,8.8,8.5,7.2,7.5,8.0,8.4
7204,LV,2007-06-01,8.9,7.366666666666667,7.8,8.8,8.5,7.366666666666667,7.5,8.0
7205,LV,2007-07-01,9.5,7.733333333333333,8.9,7.8,8.8,7.366666666666667,7.366666666666667,7.5
7206,LV,2007-08-01,10.2,7.666666666666667,9.5,8.9,7.8,7.733333333333333,7.366666666666667,7.366666666666667
7207,LV,2007-09-01,11.5,7.133333333333333,10.2,9.5,8.9,7.666666666666667,7.733333333333333,7.366666666666667
7208,LV,2007-10-01,13.2,6.033333333333334,11.5,10.2,9.5,7.133333333333333,7.666666666666667,7.733333333333333
7209,LV,2007-11-01,13.7,5.733333333333333,13.2,11.5,10.2,6.033333333333334,7.133333333333333,7.666666666666667
7210,LV,2007-12-01,14.0,6.233333333333333,13.7,13.2,11.5,5.733333333333333,6.033333333333334,7.133333333333333
7211,LV,2008-01-01,15.6,7.466666666666666,14.0,13.7,13.2,6.233333333333333,5.733333333333333,6.033333333333334
7212,LV,2008-02-01,16.5,8.066666666666666,15.6,14.0,13.7,7.466666666666666,6.233333333333333,5.733333333333333
7213,LV,2008-03-01,16.6,8.033333333333333,16.5,15.6,14.0,8.066666666666666,7.466666666666666,6.233333333333333
7214,LV,2008-04-01,17.4,7.5,16.6,16.5,15.6,8.033333333333333,8.066666666666666,7.466666666666666
7215,LV,2008-05-01,17.7,7.5,17.4,16.6,16.5,7.5,8.033333333333333,8.066666666666666
7216,LV,2008-06-01,17.5,7.566666666666666,17.7,17.4,16.6,7.5,7.5,8.033333333333333
7217,LV,2008-07-01,16.5,8.1,17.5,17.7,17.4,7.566666666666666,7.5,7.5
7218,LV,2008-08-01,15.6,8.933333333333334,16.5,17.5,17.7,8.1,7.566666666666666,7.5
7219,LV,2008-09-01,14.7,10.233333333333333,15.6,16.5,17.5,8.933333333333334,8.1,7.566666666666666
7220,LV,2008-10-01,13.7,11.966666666666667,14.7,15.6,16.5,10.233333333333333,8.933333333333334,8.1
7221,LV,2008-11-01,11.6,13.9,13.7,14.7,15.6,11.966666666666667,10.233333333333333,8.933333333333334
7222,LV,2008-12-01,10.4,15.700000000000001,11.6,13.7,14.7,13.9,11.966666666666667,10.233333333333333
7223,LV,2009-01-01,9.7,17.466666666666665,10.4,11.6,13.7,15.700000000000001,13.9,11.966666666666667
7224,LV,2009-02-01,9.4,18.833333333333332,9.7,10.4,11.6,17.466666666666665,15.700000000000001,13.9
7225,LV,2009-03-01,7.9,19.333333333333332,9.4,9.7,10.4,18.833333333333332,17.466666666666665,15.700000000000001
7226,LV,2009-04-01,5.9,19.466666666666665,7.9,9.4,9.7,19.333333333333332,18.833333333333332,17.466666666666665
7227,LV,2009-05-01,4.4,20.03333333333333,5.9,7.9,9.4,19.466666666666665,19.333333333333332,18.833333333333332
7228,LV,2009-06-01,3.1,21.0,4.4,5.9,7.9,20.03333333333333,19.466666666666665,19.333333333333332
7229,LV,2009-07-01,2.1,22.63333333333333,3.1,4.4,5.9,21.0,20.03333333333333,19.466666666666665
7230,LV,2009-08-01,1.5,24.0,2.1,3.1,4.4,22.63333333333333,21.0,20.03333333333333
7231,LV,2009-09-01,0.1,24.833333333333332,1.5,2.1,3.1,24.0,22.63333333333333,21.0
7232,LV,2009-10-01,-1.2,25.53333333333333,0.1,1.5,2.1,24.833333333333332,24.0,22.63333333333333
7233,LV,2009-11-01,-1.4,26.233333333333334,-1.2,0.1,1.5,25.53333333333333,24.833333333333332,24.0
7234,LV,2009-12-01,-1.4,26.8,-1.4,-1.2,0.1,26.233333333333334,25.53333333333333,24.833333333333332
7235,LV,2010-01-01,-3.3,27.166666666666668,-1.4,-1.4,-1.2,26.8,26.233333333333334,25.53333333333333
7236,LV,2010-02-01,-4.3,26.833333333333332,-3.3,-1.4,-1.4,27.166666666666668,26.8,26.233333333333334
7237,LV,2010-03-01,-4.0,26.166666666666668,-4.3,-3.3,-1.4,26.833333333333332,27.166666666666668,26.8
7238,LV,2010-04-01,-2.8,25.133333333333336,-4.0,-4.3,-3.3,26.166666666666668,26.833333333333332,27.166666666666668
7239,LV,2010-05-01,-2.4,24.2,-2.8,-4.0,-4.3,25.133333333333336,26.166666666666668,26.833333333333332
7240,LV,2010-06-01,-1.6,23.433333333333334,-2.4,-2.8,-4.0,24.2,25.133333333333336,26.166666666666668
7241,LV,2010-07-01,-0.7,23.2,-1.6,-2.4,-2.8,23.433333333333334,24.2,25.133333333333336
7242,LV,2010-08-01,-0.4,23.633333333333336,-0.7,-1.6,-2.4,23.2,23.433333333333334,24.2
7243,LV,2010-09-01,0.3,23.666666666666668,-0.4,-0.7,-1.6,23.633333333333336,23.2,23.433333333333334
7244,LV,2010-10-01,0.9,23.233333333333334,0.3,-0.4,-0.7,23.666666666666668,23.633333333333336,23.2
7245,LV,2010-11-01,1.7,22.766666666666666,0.9,0.3,-0.4,23.233333333333334,23.666666666666668,23.633333333333336
7246,LV,2010-12-01,2.4,22.26666666666667,1.7,0.9,0.3,22.766666666666666,23.233333333333334,23.666666666666668
7247,LV,2011-01-01,3.5,21.833333333333332,2.4,1.7,0.9,22.26666666666667,22.766666666666666,23.233333333333334
7248,LV,2011-02-01,3.8,21.666666666666668,3.5,2.4,1.7,21.833333333333332,22.26666666666667,22.766666666666666
7249,LV,2011-03-01,4.1,21.53333333333333,3.8,3.5,2.4,21.666666666666668,21.833333333333332,22.26666666666667
7250,LV,2011-04-01,4.3,21.833333333333332,4.1,3.8,3.5,21.53333333333333,21.666666666666668,21.833333333333332
7251,LV,2011-05-01,4.8,21.666666666666668,4.3,4.1,3.8,21.833333333333332,21.53333333333333,21.666666666666668
7252,LV,2011-06-01,4.7,21.0,4.8,4.3,4.1,21.666666666666668,21.833333333333332,21.53333333333333
7253,LV,2011-07-01,4.2,20.033333333333335,4.7,4.8,4.3,21.0,21.666666666666668,21.833333333333332
7254,LV,2011-08-01,4.6,19.76666666666667,4.2,4.7,4.8,20.033333333333335,21.0,21.666666666666668
7255,LV,2011-09-01,4.5,19.599999999999998,4.6,4.2,4.7,19.76666666666667,20.033333333333335,21.0
7256,LV,2011-10-01,4.3,19.400000000000002,4.5,4.6,4.2,19.599999999999998,19.76666666666667,20.033333333333335
7257,LV,2011-11-01,4.0,19.333333333333332,4.3,4.5,4.6,19.400000000000002,19.599999999999998,19.76666666666667
7258,LV,2011-12-01,3.9,19.433333333333334,4.0,4.3,4.5,19.333333333333332,19.400000000000002,19.599999999999998
7259,LV,2012-01-01,3.4,19.8,3.9,4.0,4.3,19.433333333333334,19.333333333333332,19.400000000000002
7260,LV,2012-02-01,3.3,20.2,3.4,3.9,4.0,19.8,19.433333333333334,19.333333333333332
7261,LV,2012-03-01,3.2,20.366666666666667,3.3,3.4,3.9,20.2,19.8,19.433333333333334
7262,LV,2012-04-01,2.8,20.433333333333334,3.2,3.3,3.4,20.366666666666667,20.2,19.8
7263,LV,2012-05-01,2.3,20.3,2.8,3.2,3.3,20.433333333333334,20.366666666666667,20.2
7264,LV,2012-06-01,2.1,19.8,2.3,2.8,3.2,20.3,20.433333333333334,20.366666666666667
7265,LV,2012-07-01,1.9,19.366666666666667,2.1,2.3,2.8,19.8,20.3,20.433333333333334
7266,LV,2012-08-01,1.9,19.099999999999998,1.9,2.1,2.3,19.366666666666667,19.8,20.3
7267,LV,2012-09-01,1.9,18.533333333333335,1.9,1.9,2.1,19.099999999999998,19.366666666666667,19.8
7268,LV,2012-10-01,1.6,17.5,1.9,1.9,1.9,18.533333333333335,19.099999999999998,19.366666666666667
7269,LV,2012-11-01,1.5,16.7,1.6,1.9,1.9,17.5,18.533333333333335,19.099999999999998
7270,LV,2012-12-01,1.6,16.2,1.5,1.6,1.9,16.7,17.5,18.533333333333335
7271,LV,2013-01-01,0.6,16.233333333333334,1.6,1.5,1.6,16.2,16.7,17.5
7272,LV,2013-02-01,0.3,16.066666666666666,0.6,1.6,1.5,16.233333333333334,16.2,16.7
7273,LV,2013-03-01,0.3,15.200000000000001,0.3,0.6,1.6,16.066666666666666,16.233333333333334,16.2
7274,LV,2013-04-01,-0.4,13.866666666666667,0.3,0.3,0.6,15.200000000000001,16.066666666666666,16.233333333333334
7275,LV,2013-05-01,-0.2,13.466666666666667,-0.4,0.3,0.3,13.866666666666667,15.200000000000001,16.066666666666666
7276,LV,2013-06-01,0.2,14.133333333333333,-0.2,-0.4,0.3,13.466666666666667,13.866666666666667,15.200000000000001
7277,LV,2013-07-01,0.5,15.799999999999999,0.2,-0.2,-0.4,14.133333333333333,13.466666666666667,13.866666666666667
7278,LV,2013-08-01,-0.1,16.766666666666666,0.5,0.2,-0.2,15.799999999999999,14.133333333333333,13.466666666666667
7279,LV,2013-09-01,-0.4,16.7,-0.1,0.5,0.2,16.766666666666666,15.799999999999999,14.133333333333333
7280,LV,2013-10-01,0.0,15.6,-0.4,-0.1,0.5,16.7,16.766666666666666,15.799999999999999
